Action,Keyword ID,Keyword,Match Type,Status,Bid,Campaign ID,Ad Group ID
N/A,1383182111,coin value identifier coinsnap,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383182110,coin appraisal,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383182109,coin value identifier,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383182108,coinsnap free,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383182107,coin collecting,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383182106,counsnap,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383182105,coinfacts,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383182104,free coin value,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383182103,coin scanner identify coins,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383182102,coin snap coin identifier,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383182101,snapcoin identify coin value,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383179340,identify coins free,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383179339,maktun coin search by photo,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383179338,snap coin,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383179337,pcgs coinfacts,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1383179336,coin identifier free,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1165508735,coin snap,EXACT,PAUSED,0.65,1120711183,1122199292
N/A,1165508734,coinsnap value guide,EXACT,PAUSED,0.65,1120711183,1122199292
N/A,1165508733,coinsnap,EXACT,PAUSED,0.65,1120711183,1122199292
N/A,1165508732,coinoscope,EXACT,PAUSED,0.65,1120711183,1122199292
N/A,1165508731,coin grading,EXACT,PAUSED,0.65,1120711183,1122199292
N/A,1165508730,identify coins,EXACT,PAUSED,0.65,1120711183,1122199292
N/A,1165508729,us coin collector,EXACT,PAUSED,0.65,1120711183,1122199292
N/A,1122254316,coin,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1122254315,coin facts,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1122254314,coins,BROAD,PAUSED,0.65,1120711183,1122199292
N/A,1122254313,coin collection,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1122254312,coin collect,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1122254311,coin identification,BROAD,PAUSED,0.65,1120711183,1122199292
N/A,1122254310,coin identifier,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1122254309,coin scanner,BROAD,PAUSED,0.65,1120711183,1122199292
N/A,1122254308,coin id,BROAD,PAUSED,0.65,1120711183,1122199292
N/A,1122254307,coin value,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1122254306,coin for sale,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1122254305,coin trade,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1122254304,coin identify,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1122254303,coins scanner,BROAD,ACTIVE,0.65,1120711183,1122199292
N/A,1122254302,coins identifier,BROAD,ACTIVE,0.65,1120711183,1122199292
